time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
23:52:20,1,61,1942,87.71,79,0x0000000000000000
23:52:20,2,63,1942,87.04,80,0x0000000000000000
23:52:20,3,59,1965,93.58,77,0x0000000000000000
23:52:30,0,69,1905,118.42,88,0x0000000000000000
23:52:30,1,61,1942,104.95,79,0x0000000000000000
23:52:30,2,62,1942,105.57,80,0x0000000000000000
23:52:30,3,59,1965,105.54,76,0x0000000000000000
23:52:40,0,69,1905,105.98,88,0x0000000000000000
23:52:40,1,62,1942,87.39,79,0x0000000000000000
23:52:40,2,63,1942,89.23,80,0x0000000000000000
23:52:40,3,59,1965,94.84,76,0x0000000000000000
23:52:50,0,67,1905,107.22,87,0x0000000000000000
23:52:50,1,59,1942,94.57,79,0x0000000000000000
23:52:50,2,60,1942,99.23,80,0x0000000000000000
23:52:50,3,58,1965,99.56,76,0x0000000000000000
23:53:01,0,69,1905,109.17,87,0x0000000000000000
23:53:01,1,61,1942,93.61,79,0x0000000000000000
23:53:01,2,62,1942,94.65,80,0x0000000000000000
23:53:01,3,59,1965,95.07,76,0x0000000000000000
23:53:11,0,68,1905,111.33,87,0x0000000000000000
23:53:11,1,60,1942,98.94,79,0x0000000000000000
23:53:11,2,63,1942,103.88,80,0x0000000000000000
23:53:11,3,58,1965,106.71,76,0x0000000000000000
23:53:21,0,69,1905,114.28,87,0x0000000000000000
23:53:21,1,61,1942,100.44,79,0x0000000000000000
23:53:21,2,63,1942,102.81,80,0x0000000000000000
23:53:21,3,59,1965,103.95,76,0x0000000000000000
23:53:31,0,70,1905,108.86,87,0x0000000000000000
23:53:31,1,61,1942,94.89,78,0x0000000000000000
23:53:31,2,62,1942,96.76,80,0x0000000000000000
23:53:31,3,58,1965,99.01,76,0x0000000000000000
23:53:41,0,69,1905,110.81,87,0x0000000000000000
23:53:41,1,61,1942,98.49,78,0x0000000000000000
23:53:41,2,62,1942,98.04,80,0x0000000000000000
23:53:41,3,59,1965,101.72,76,0x0000000000000000
23:53:51,0,69,1905,111.40,87,0x0000000000000000
23:53:51,1,61,1942,97.24,78,0x0000000000000000
23:53:51,2,62,1942,97.71,80,0x0000000000000000
23:53:51,3,58,1965,99.74,76,0x0000000000000000
23:54:01,0,68,1905,109.39,87,0x0000000000000000
23:54:01,1,60,1942,96.76,78,0x0000000000000000
23:54:01,2,62,1942,100.09,79,0x0000000000000000
23:54:01,3,58,1965,102.81,76,0x0000000000000000
23:54:11,0,68,1905,103.99,87,0x0000000000000000
23:54:11,1,60,1942,90.26,78,0x0000000000000000
23:54:11,2,61,1942,90.81,79,0x0000000000000000
23:54:11,3,58,1965,93.24,76,0x0000000000000000
23:54:21,0,69,1905,117.80,87,0x0000000000000000
23:54:21,1,62,1942,105.33,78,0x0000000000000000
23:54:21,2,63,1942,107.78,79,0x0000000000000000
23:54:21,3,59,1965,110.05,76,0x0000000000000000
23:54:31,0,68,1905,106.54,86,0x0000000000000000
23:54:31,1,61,1942,93.21,78,0x0000000000000000
23:54:31,2,62,1942,94.36,79,0x0000000000000000
23:54:31,3,58,1965,96.84,76,0x0000000000000000
23:54:41,0,69,1905,110.85,86,0x0000000000000000
23:54:41,1,61,1942,99.05,78,0x0000000000000000
23:54:41,2,63,1942,100.91,79,0x0000000000000000
23:54:41,3,59,1965,102.48,76,0x0000000000000000
23:54:52,0,69,1905,108.14,86,0x0000000000000000
23:54:52,1,61,1942,94.54,78,0x0000000000000000
23:54:52,2,62,1942,95.44,79,0x0000000000000000
23:54:52,3,58,1965,98.42,76,0x0000000000000000
23:55:02,0,69,1905,143.52,86,0x0000000000000000
23:55:02,1,62,1942,129.63,78,0x0000000000000000
23:55:02,2,63,1942,130.58,79,0x0000000000000000
23:55:02,3,59,1965,131.80,75,0x0000000000000000
23:55:12,0,72,1905,154.70,86,0x0000000000000000
23:55:12,1,64,1942,138.80,78,0x0000000000000000
23:55:12,2,65,1942,141.79,79,0x0000000000000000
23:55:12,3,62,1965,142.74,75,0x0000000000000000
23:55:22,0,74,1905,152.79,87,0x0000000000000000
23:55:22,1,65,1935,136.97,78,0x0000000000000000
23:55:22,2,67,1927,141.40,79,0x0000000000000000
23:55:22,3,63,1965,140.23,76,0x0000000000000000
23:55:32,0,75,1897,152.92,88,0x0000000000000000
23:55:32,1,66,1935,135.74,79,0x0000000000000000
23:55:32,2,67,1927,137.86,81,0x0000000000000000
23:55:32,3,64,1950,138.72,77,0x0000000000000000
23:55:42,0,76,1897,153.84,89,0x0000000000000000
23:55:42,1,67,1935,135.76,80,0x0000000000000000
23:55:42,2,68,1927,138.30,82,0x0000000000000000
23:55:42,3,65,1950,139.62,78,0x0000000000000000
23:55:52,0,77,1897,155.37,90,0x0000000000000000
23:55:52,1,68,1935,136.74,81,0x0000000000000000
23:55:52,2,69,1927,138.98,82,0x0000000000000000
23:55:52,3,65,1950,140.63,79,0x0000000000000000
23:56:02,0,77,1897,156.82,91,0x0000000000000000
23:56:02,1,68,1935,137.90,82,0x0000000000000000
23:56:02,2,69,1927,140.11,83,0x0000000000000000
23:56:02,3,66,1950,141.87,79,0x0000000000000000
23:56:12,0,77,1897,156.76,92,0x0000000000000000
23:56:12,1,67,1935,137.86,82,0x0000000000000000
23:56:12,2,68,1927,140.61,84,0x0000000000000000
23:56:12,3,66,1950,141.85,80,0x0000000000000000
23:56:22,0,79,1897,156.81,93,0x0000000000000000
23:56:22,1,69,1935,136.96,83,0x0000000000000000
23:56:22,2,70,1920,143.82,84,0x0000000000000000
23:56:22,3,65,1950,141.84,80,0x0000000000000000
23:56:32,0,79,1890,158.30,93,0x0000000000000000
23:56:32,1,69,1935,140.58,83,0x0000000000000000
23:56:32,2,71,1920,139.33,84,0x0000000000000000
23:56:32,3,67,1950,144.21,80,0x0000000000000000
23:56:43,0,76,1890,135.85,93,0x0000000000000000
23:56:43,1,66,1927,117.20,83,0x0000000000000000
23:56:43,2,67,1920,116.90,85,0x0000000000000000
23:56:43,3,64,1950,113.00,81,0x0000000000000000
23:56:53,0,77,1897,152.38,93,0x0000000000000000
23:56:53,1,67,1935,134.38,83,0x0000000000000000
23:56:53,2,68,1927,136.80,84,0x0000000000000000
23:56:53,3,64,1950,138.50,80,0x0000000000000000
23:57:03,0,78,1897,148.32,93,0x0000000000000000
23:57:03,1,68,1935,129.73,83,0x0000000000000000
23:57:03,2,69,1927,131.98,84,0x0000000000000000
23:57:03,3,65,1950,135.18,81,0x0000000000000000
23:57:13,0,78,1897,151.02,93,0x0000000000000000
23:57:13,1,68,1935,132.94,83,0x0000000000000000
23:57:13,2,69,1927,135.44,85,0x0000000000000000
23:57:13,3,65,1950,136.87,81,0x0000000000000000
23:57:23,0,78,1897,150.25,93,0x0000000000000000
23:57:23,1,68,1935,131.86,83,0x0000000000000000
23:57:23,2,69,1927,134.46,84,0x0000000000000000
23:57:23,3,65,1950,136.45,81,0x0000000000000000
23:57:33,0,78,1897,148.21,93,0x0000000000000000
23:57:33,1,67,1935,129.24,83,0x0000000000000000
23:57:33,2,69,1927,131.06,85,0x0000000000000000
23:57:33,3,65,1950,132.95,81,0x0000000000000000
23:57:43,0,78,1897,138.59,93,0x0000000000000000
23:57:43,1,68,1935,121.30,83,0x0000000000000000
23:57:43,2,69,1927,124.47,85,0x0000000000000000
23:57:43,3,65,1950,124.46,81,0x0000000000000000
