time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
00:05:39,1,47,210,17.45,0,0x0000000000000001
00:05:39,2,49,210,17.12,0,0x0000000000000001
00:05:39,3,43,210,19.69,0,0x0000000000000001
00:05:49,0,73,1905,156.21,89,0x0000000000000000
00:05:49,1,47,210,17.49,0,0x0000000000000001
00:05:49,2,50,210,17.04,0,0x0000000000000001
00:05:49,3,43,210,19.59,0,0x0000000000000001
00:05:59,0,72,1905,142.82,89,0x0000000000000000
00:05:59,1,47,210,17.40,0,0x0000000000000001
00:05:59,2,50,210,17.17,0,0x0000000000000001
00:05:59,3,43,210,19.60,0,0x0000000000000001
00:06:10,0,71,1905,131.07,88,0x0000000000000000
00:06:10,1,47,210,17.53,0,0x0000000000000001
00:06:10,2,50,210,17.06,0,0x0000000000000001
00:06:10,3,43,210,19.58,0,0x0000000000000001
00:06:20,0,71,1905,142.93,88,0x0000000000000000
00:06:20,1,47,210,17.55,0,0x0000000000000001
00:06:20,2,50,210,17.08,0,0x0000000000000001
00:06:20,3,43,210,19.58,0,0x0000000000000001
00:06:30,0,70,1905,141.12,88,0x0000000000000000
00:06:30,1,47,210,17.63,0,0x0000000000000001
00:06:30,2,50,210,17.02,0,0x0000000000000001
00:06:30,3,43,210,19.56,0,0x0000000000000001
00:06:40,0,70,1905,136.77,88,0x0000000000000000
00:06:40,1,47,210,17.57,0,0x0000000000000001
00:06:40,2,51,210,17.13,0,0x0000000000000001
00:06:40,3,43,210,19.66,0,0x0000000000000001
00:06:50,0,69,1905,140.48,88,0x0000000000000000
00:06:50,1,48,210,17.52,0,0x0000000000000001
00:06:50,2,51,210,17.12,0,0x0000000000000001
00:06:50,3,43,210,19.62,0,0x0000000000000001
00:07:00,0,70,1905,131.25,88,0x0000000000000000
00:07:00,1,48,210,17.55,0,0x0000000000000001
00:07:00,2,51,210,17.17,0,0x0000000000000001
00:07:00,3,43,210,19.67,0,0x0000000000000001
00:07:10,0,70,1905,141.33,88,0x0000000000000000
00:07:10,1,48,210,17.62,0,0x0000000000000001
00:07:10,2,51,210,17.14,0,0x0000000000000001
00:07:10,3,43,210,19.65,0,0x0000000000000001
00:07:20,0,69,1905,135.04,88,0x0000000000000000
00:07:20,1,48,210,17.51,0,0x0000000000000001
00:07:20,2,51,210,17.12,0,0x0000000000000001
00:07:20,3,43,210,19.69,0,0x0000000000000001
00:07:30,0,69,1905,140.10,88,0x0000000000000000
00:07:30,1,48,210,17.50,0,0x0000000000000001
00:07:30,2,51,210,17.12,0,0x0000000000000001
00:07:30,3,43,210,19.67,0,0x0000000000000001
00:07:41,0,70,1905,140.15,88,0x0000000000000000
00:07:41,1,48,210,17.57,0,0x0000000000000001
00:07:41,2,51,210,17.13,0,0x0000000000000001
00:07:41,3,43,210,19.60,0,0x0000000000000001
00:07:51,0,69,1905,139.69,87,0x0000000000000000
00:07:51,1,48,210,17.53,0,0x0000000000000001
00:07:51,2,51,210,17.23,0,0x0000000000000001
00:07:51,3,43,210,19.63,0,0x0000000000000001
00:08:01,0,69,1905,139.29,87,0x0000000000000000
00:08:01,1,48,210,17.57,0,0x0000000000000001
00:08:01,2,52,210,17.17,0,0x0000000000000001
00:08:01,3,43,210,19.58,0,0x0000000000000001
00:08:11,0,69,1905,138.10,87,0x0000000000000000
00:08:11,1,48,210,17.55,0,0x0000000000000001
00:08:11,2,52,210,17.30,0,0x0000000000000001
00:08:11,3,43,210,19.61,0,0x0000000000000001
00:08:21,0,69,1905,139.66,87,0x0000000000000000
00:08:21,1,48,210,17.52,0,0x0000000000000001
00:08:21,2,52,210,17.61,48,0x0000000000000001
00:08:21,3,43,210,19.59,0,0x0000000000000001
00:08:31,0,65,1905,71.80,87,0x0000000000000000
00:08:31,1,48,210,17.40,0,0x0000000000000001
00:08:31,2,50,210,17.96,68,0x0000000000000001
00:08:31,3,43,210,19.71,0,0x0000000000000001
00:08:41,0,66,1905,116.88,87,0x0000000000000000
00:08:41,1,48,210,17.51,0,0x0000000000000001
00:08:41,2,49,210,17.66,66,0x0000000000000001
00:08:41,3,43,210,19.70,0,0x0000000000000001
00:08:51,0,66,1905,115.77,87,0x0000000000000000
00:08:51,1,48,210,17.43,0,0x0000000000000001
00:08:51,2,48,210,17.03,0,0x0000000000000001
00:08:51,3,43,210,19.66,0,0x0000000000000001
00:09:01,0,66,1912,118.25,86,0x0000000000000000
00:09:01,1,48,210,17.50,0,0x0000000000000001
00:09:01,2,48,210,17.01,0,0x0000000000000001
00:09:01,3,43,210,19.67,0,0x0000000000000001
00:09:11,0,65,1912,117.22,86,0x0000000000000000
00:09:11,1,48,210,17.53,0,0x0000000000000001
00:09:11,2,48,210,17.00,0,0x0000000000000001
00:09:11,3,43,210,19.62,0,0x0000000000000001
00:09:22,0,65,1912,111.75,86,0x0000000000000000
00:09:22,1,49,210,17.52,0,0x0000000000000001
00:09:22,2,48,210,17.02,0,0x0000000000000001
00:09:22,3,43,210,19.69,0,0x0000000000000001
00:09:32,0,65,1912,119.97,86,0x0000000000000000
00:09:32,1,49,210,17.47,0,0x0000000000000001
00:09:32,2,48,210,17.03,0,0x0000000000000001
00:09:32,3,43,210,19.71,0,0x0000000000000001
00:09:42,0,65,1912,120.71,86,0x0000000000000000
00:09:42,1,49,210,17.46,0,0x0000000000000001
00:09:42,2,49,210,17.02,0,0x0000000000000001
00:09:42,3,43,210,19.77,0,0x0000000000000001
00:09:52,0,64,1912,118.99,85,0x0000000000000000
00:09:52,1,49,210,17.47,0,0x0000000000000001
00:09:52,2,49,210,17.02,0,0x0000000000000001
00:09:52,3,43,210,19.71,0,0x0000000000000001
00:10:02,0,64,1912,112.62,85,0x0000000000000000
00:10:02,1,49,210,17.54,0,0x0000000000000001
00:10:02,2,49,210,17.10,0,0x0000000000000001
00:10:02,3,43,210,19.80,0,0x0000000000000001
00:10:12,0,64,1912,116.99,85,0x0000000000000000
00:10:12,1,49,210,17.54,0,0x0000000000000001
00:10:12,2,49,210,17.15,0,0x0000000000000001
00:10:12,3,43,210,19.65,0,0x0000000000000001
00:10:22,0,64,1912,109.40,85,0x0000000000000000
00:10:22,1,49,210,17.55,0,0x0000000000000001
00:10:22,2,49,210,17.17,0,0x0000000000000001
00:10:22,3,43,210,19.62,0,0x0000000000000001
00:10:32,0,64,1912,115.64,84,0x0000000000000000
00:10:32,1,49,210,17.53,0,0x0000000000000001
00:10:32,2,50,210,17.21,0,0x0000000000000001
00:10:32,3,43,210,19.75,0,0x0000000000000001
00:10:42,0,63,1912,114.60,84,0x0000000000000000
00:10:42,1,49,210,17.58,0,0x0000000000000001
00:10:42,2,50,210,17.20,0,0x0000000000000001
00:10:42,3,43,210,19.67,0,0x0000000000000001
00:10:53,0,64,1912,108.59,84,0x0000000000000000
00:10:53,1,49,210,17.53,0,0x0000000000000001
00:10:53,2,50,210,17.15,0,0x0000000000000001
00:10:53,3,43,210,19.58,0,0x0000000000000001
00:11:03,0,63,1912,116.92,84,0x0000000000000000
00:11:03,1,49,210,17.45,0,0x0000000000000001
00:11:03,2,50,210,17.11,0,0x0000000000000001
00:11:03,3,43,210,19.63,0,0x0000000000000001
00:11:13,0,63,1912,116.47,84,0x0000000000000000
00:11:13,1,49,210,17.48,0,0x0000000000000001
00:11:13,2,50,210,17.19,0,0x0000000000000001
00:11:13,3,43,210,19.65,0,0x0000000000000001
00:11:23,0,63,1912,113.21,83,0x0000000000000000
00:11:23,1,49,210,17.50,0,0x0000000000000001
00:11:23,2,50,210,17.09,0,0x0000000000000001
00:11:23,3,43,210,19.67,0,0x0000000000000001
00:11:33,0,63,1912,117.69,83,0x0000000000000000
00:11:33,1,49,210,17.45,0,0x0000000000000001
00:11:33,2,50,210,17.25,0,0x0000000000000001
00:11:33,3,43,210,19.69,0,0x0000000000000001
00:11:43,0,63,1912,118.04,83,0x0000000000000000
00:11:43,1,49,210,17.49,0,0x0000000000000001
00:11:43,2,50,210,17.18,0,0x0000000000000001
00:11:43,3,43,210,19.77,0,0x0000000000000001
00:11:53,0,63,1912,117.93,83,0x0000000000000000
00:11:53,1,49,210,17.45,0,0x0000000000000001
00:11:53,2,51,210,17.24,0,0x0000000000000001
00:11:53,3,43,210,19.68,0,0x0000000000000001
00:12:03,0,63,1912,113.80,83,0x0000000000000000
00:12:03,1,49,210,17.39,0,0x0000000000000001
00:12:03,2,51,210,17.17,0,0x0000000000000001
00:12:03,3,43,210,19.71,0,0x0000000000000001
00:12:13,0,63,1912,116.07,82,0x0000000000000000
00:12:13,1,49,210,17.39,0,0x0000000000000001
00:12:13,2,51,210,17.16,0,0x0000000000000001
00:12:13,3,43,210,19.73,0,0x0000000000000001
00:12:24,0,64,1912,115.63,82,0x0000000000000000
00:12:24,1,49,210,17.51,0,0x0000000000000001
00:12:24,2,51,210,17.17,0,0x0000000000000001
00:12:24,3,43,210,19.66,0,0x0000000000000001
00:12:34,0,63,1912,115.56,82,0x0000000000000000
00:12:34,1,49,210,17.43,0,0x0000000000000001
00:12:34,2,51,210,17.44,39,0x0000000000000001
00:12:34,3,43,210,19.68,0,0x0000000000000001
00:12:44,0,63,1912,114.85,82,0x0000000000000000
00:12:44,1,49,210,17.52,0,0x0000000000000001
00:12:44,2,51,210,17.65,59,0x0000000000000001
00:12:44,3,43,210,19.70,0,0x0000000000000001
00:12:54,0,64,1912,116.12,82,0x0000000000000000
00:12:54,1,49,210,17.47,0,0x0000000000000001
00:12:54,2,49,210,17.52,64,0x0000000000000001
00:12:54,3,43,210,19.67,0,0x0000000000000001
00:13:04,0,64,1912,115.16,82,0x0000000000000000
00:13:04,1,49,210,17.49,0,0x0000000000000001
00:13:04,2,48,210,17.00,0,0x0000000000000001
00:13:04,3,43,210,19.73,0,0x0000000000000001
00:13:14,0,63,1912,117.08,82,0x0000000000000000
00:13:14,1,49,210,17.52,0,0x0000000000000001
00:13:14,2,48,210,16.95,0,0x0000000000000001
00:13:14,3,43,210,19.75,0,0x0000000000000001
00:13:24,0,64,1912,106.44,82,0x0000000000000000
00:13:24,1,49,210,17.52,0,0x0000000000000001
00:13:24,2,49,210,17.02,0,0x0000000000000001
00:13:24,3,43,210,19.73,0,0x0000000000000001
00:13:34,0,64,1912,112.44,82,0x0000000000000000
00:13:34,1,49,210,17.50,0,0x0000000000000001
00:13:34,2,49,210,17.02,0,0x0000000000000001
00:13:34,3,43,210,19.77,0,0x0000000000000001
00:13:44,0,63,1912,112.51,81,0x0000000000000000
00:13:44,1,49,210,17.50,0,0x0000000000000001
00:13:44,2,49,210,17.13,0,0x0000000000000001
00:13:44,3,43,210,19.66,0,0x0000000000000001
00:13:55,0,64,1912,107.44,81,0x0000000000000000
00:13:55,1,50,210,17.47,0,0x0000000000000001
00:13:55,2,49,210,17.10,0,0x0000000000000001
00:13:55,3,43,210,19.70,0,0x0000000000000001
00:14:05,0,67,1912,155.12,81,0x0000000000000000
00:14:05,1,50,210,17.35,0,0x0000000000000001
00:14:05,2,49,210,17.14,0,0x0000000000000001
00:14:05,3,43,210,19.71,0,0x0000000000000001
00:14:15,0,69,1912,156.28,82,0x0000000000000000
00:14:15,1,50,210,17.41,0,0x0000000000000001
00:14:15,2,49,210,17.15,0,0x0000000000000001
00:14:15,3,43,210,19.66,0,0x0000000000000001
00:14:25,0,69,1905,157.10,83,0x0000000000000000
00:14:25,1,50,210,17.41,0,0x0000000000000001
00:14:25,2,50,210,17.09,0,0x0000000000000001
00:14:25,3,43,210,19.66,0,0x0000000000000001
00:14:35,0,71,1905,157.80,84,0x0000000000000000
00:14:35,1,50,210,17.47,0,0x0000000000000001
00:14:35,2,50,210,17.23,0,0x0000000000000001
00:14:35,3,43,210,19.69,0,0x0000000000000001
00:14:45,0,71,1905,158.48,85,0x0000000000000000
00:14:45,1,50,210,17.50,0,0x0000000000000001
00:14:45,2,50,210,17.11,0,0x0000000000000001
00:14:45,3,43,210,19.75,0,0x0000000000000001
00:14:55,0,72,1905,159.02,86,0x0000000000000000
00:14:55,1,50,210,17.48,0,0x0000000000000001
00:14:55,2,50,210,17.08,0,0x0000000000000001
00:14:55,3,43,210,19.75,0,0x0000000000000001
00:15:05,0,72,1905,159.85,86,0x0000000000000000
00:15:05,1,50,210,17.49,0,0x0000000000000001
00:15:05,2,50,210,17.16,0,0x0000000000000001
00:15:05,3,43,210,19.70,0,0x0000000000000001
00:15:15,0,73,1905,160.05,87,0x0000000000000000
00:15:15,1,50,210,17.46,0,0x0000000000000001
00:15:15,2,51,210,17.20,0,0x0000000000000001
00:15:15,3,43,210,19.73,0,0x0000000000000001
00:15:26,0,73,1905,160.27,87,0x0000000000000000
00:15:26,1,50,210,17.51,0,0x0000000000000001
00:15:26,2,51,210,17.13,0,0x0000000000000001
00:15:26,3,43,210,19.74,0,0x0000000000000001
00:15:36,0,72,1905,152.31,87,0x0000000000000000
00:15:36,1,49,210,17.51,0,0x0000000000000001
00:15:36,2,51,210,17.06,0,0x0000000000000001
00:15:36,3,43,210,19.70,0,0x0000000000000001
00:15:46,0,72,1905,152.48,87,0x0000000000000000
00:15:46,1,49,210,17.53,0,0x0000000000000001
00:15:46,2,51,210,17.31,0,0x0000000000000001
00:15:46,3,43,210,19.70,0,0x0000000000000001
00:15:56,0,72,1905,150.97,87,0x0000000000000000
00:15:56,1,49,210,17.48,0,0x0000000000000001
00:15:56,2,51,210,17.11,0,0x0000000000000001
00:15:56,3,43,210,19.78,0,0x0000000000000001
00:16:06,0,69,1905,142.10,87,0x0000000000000000
00:16:06,1,49,210,17.47,0,0x0000000000000001
00:16:06,2,51,210,17.11,0,0x0000000000000001
00:16:06,3,43,210,19.80,0,0x0000000000000001
00:16:16,0,72,1905,151.45,87,0x0000000000000000
00:16:16,1,50,210,17.45,0,0x0000000000000001
00:16:16,2,51,210,17.40,45,0x0000000000000001
00:16:16,3,43,210,19.85,0,0x0000000000000001
00:16:26,0,72,1905,150.66,87,0x0000000000000000
00:16:26,1,50,210,17.49,0,0x0000000000000001
00:16:26,2,49,210,17.64,58,0x0000000000000001
00:16:26,3,43,210,19.79,0,0x0000000000000001
00:16:36,0,73,1905,151.65,87,0x0000000000000000
00:16:36,1,50,210,17.56,0,0x0000000000000001
00:16:36,2,49,210,17.28,43,0x0000000000000001
00:16:36,3,43,210,19.78,0,0x0000000000000001
00:16:46,0,72,1905,150.86,87,0x0000000000000000
00:16:46,1,50,210,17.45,0,0x0000000000000001
00:16:46,2,49,210,17.06,0,0x0000000000000001
00:16:46,3,43,210,19.77,0,0x0000000000000001
00:16:57,0,72,1905,151.82,88,0x0000000000000000
00:16:57,1,50,210,17.49,0,0x0000000000000001
00:16:57,2,49,210,16.98,0,0x0000000000000001
00:16:57,3,43,210,19.68,0,0x0000000000000001
00:17:07,0,72,1905,140.73,88,0x0000000000000000
00:17:07,1,50,210,17.50,0,0x0000000000000001
00:17:07,2,49,210,17.11,0,0x0000000000000001
00:17:07,3,43,210,19.69,0,0x0000000000000001
00:17:17,0,72,1905,150.96,88,0x0000000000000000
00:17:17,1,50,210,17.51,0,0x0000000000000001
00:17:17,2,49,210,17.12,0,0x0000000000000001
00:17:17,3,43,210,19.75,0,0x0000000000000001
00:17:27,0,72,1905,150.80,88,0x0000000000000000
00:17:27,1,50,210,17.51,0,0x0000000000000001
00:17:27,2,49,210,17.10,0,0x0000000000000001
00:17:27,3,43,210,19.72,0,0x0000000000000001
00:17:37,0,63,210,28.21,88,0x0000000000000001
00:17:37,1,50,210,17.46,0,0x0000000000000001
00:17:37,2,50,210,17.15,0,0x0000000000000001
00:17:37,3,43,210,19.70,0,0x0000000000000001
