time,idx,temp_c,sm_mhz,power_w,fan_pct,throttle_hex
10:50:04,1,65,1942,134.76,80,0x0000000000000000
10:50:04,2,64,1950,138.50,80,0x0000000000000000
10:50:04,3,70,1927,131.41,85,0x0000000000000000
10:50:14,0,75,1897,150.42,90,0x0000000000000000
10:50:14,1,66,1942,135.17,80,0x0000000000000000
10:50:14,2,64,1950,139.37,80,0x0000000000000000
10:50:14,3,71,1927,141.08,86,0x0000000000000000
10:50:24,0,75,1897,153.78,90,0x0000000000000000
10:50:24,1,65,1942,131.01,80,0x0000000000000000
10:50:24,2,64,1950,134.80,79,0x0000000000000000
10:50:24,3,70,1927,135.97,86,0x0000000000000000
10:50:35,0,76,1897,152.83,90,0x0000000000000000
10:50:35,1,66,1942,135.05,80,0x0000000000000000
10:50:35,2,64,1950,139.10,80,0x0000000000000000
10:50:35,3,71,1927,140.63,86,0x0000000000000000
10:50:45,0,75,1897,152.24,90,0x0000000000000000
10:50:45,1,66,1942,130.49,81,0x0000000000000000
10:50:45,2,64,1950,134.59,80,0x0000000000000000
10:50:45,3,70,1927,135.85,86,0x0000000000000000
10:50:55,0,75,1897,152.28,90,0x0000000000000000
10:50:55,1,66,1942,134.56,81,0x0000000000000000
10:50:55,2,64,1950,138.60,80,0x0000000000000000
10:50:55,3,71,1927,140.26,86,0x0000000000000000
10:51:05,0,75,1897,153.48,90,0x0000000000000000
10:51:05,1,66,1942,130.73,81,0x0000000000000000
10:51:05,2,64,1950,134.35,80,0x0000000000000000
10:51:05,3,70,1927,140.37,86,0x0000000000000000
10:51:15,0,74,1897,152.00,90,0x0000000000000000
10:51:15,1,66,1942,131.16,81,0x0000000000000000
10:51:15,2,64,1950,134.77,80,0x0000000000000000
10:51:15,3,71,1927,135.63,86,0x0000000000000000
10:51:25,0,76,1897,153.18,90,0x0000000000000000
10:51:25,1,64,1942,131.68,81,0x0000000000000000
10:51:25,2,63,1950,134.23,80,0x0000000000000000
10:51:25,3,69,1927,138.05,86,0x0000000000000000
10:51:35,0,75,1897,153.18,90,0x0000000000000000
10:51:35,1,66,1942,134.52,81,0x0000000000000000
10:51:35,2,64,1950,138.55,80,0x0000000000000000
10:51:35,3,71,1927,140.04,86,0x0000000000000000
10:51:45,0,75,1897,149.52,90,0x0000000000000000
10:51:45,1,64,1942,131.10,81,0x0000000000000000
10:51:45,2,63,1950,133.93,80,0x0000000000000000
10:51:45,3,69,1927,137.69,86,0x0000000000000000
10:51:55,0,75,1897,152.84,91,0x0000000000000000
10:51:55,1,66,1942,134.56,81,0x0000000000000000
10:51:55,2,64,1950,138.36,80,0x0000000000000000
10:51:55,3,71,1927,140.25,86,0x0000000000000000
10:52:05,0,76,1897,149.51,91,0x0000000000000004
10:52:05,1,64,1942,131.78,81,0x0000000000000000
10:52:05,2,62,1950,134.58,80,0x0000000000000000
10:52:05,3,71,1927,140.03,86,0x0000000000000000
10:52:15,0,75,1897,152.86,91,0x0000000000000000
10:52:15,1,66,1942,130.75,81,0x0000000000000000
10:52:15,2,64,1950,134.24,80,0x0000000000000000
10:52:15,3,71,1927,135.60,86,0x0000000000000000
10:52:25,0,75,1897,149.79,91,0x0000000000000000
10:52:25,1,66,1942,134.85,81,0x0000000000000000
10:52:25,2,64,1950,138.50,80,0x0000000000000000
10:52:25,3,71,1927,140.27,86,0x0000000000000000
10:52:36,0,75,1897,153.28,91,0x0000000000000000
10:52:36,1,66,1942,130.66,81,0x0000000000000000
10:52:36,2,64,1950,134.40,80,0x0000000000000000
10:52:36,3,71,1927,135.88,86,0x0000000000000000
10:52:46,0,73,1897,149.85,91,0x0000000000000000
10:52:46,1,66,1942,134.57,81,0x0000000000000000
10:52:46,2,64,1950,138.23,80,0x0000000000000000
10:52:46,3,71,1927,140.33,86,0x0000000000000000
10:52:56,0,75,1897,153.25,91,0x0000000000000000
10:52:56,1,66,1942,130.55,81,0x0000000000000000
10:52:56,2,64,1950,134.33,80,0x0000000000000000
10:52:56,3,71,1927,135.88,86,0x0000000000000000
10:53:06,0,75,1897,149.68,91,0x0000000000000000
10:53:06,1,66,1942,134.20,81,0x0000000000000000
10:53:06,2,64,1950,137.51,80,0x0000000000000000
10:53:06,3,71,1927,140.30,86,0x0000000000000000
10:53:16,0,75,1897,153.32,91,0x0000000000000000
10:53:16,1,65,1942,131.10,81,0x0000000000000000
10:53:16,2,64,1950,134.60,80,0x0000000000000000
10:53:16,3,70,1927,135.84,86,0x0000000000000000
10:53:26,0,76,1897,149.85,91,0x0000000000000004
10:53:26,1,66,1942,135.10,81,0x0000000000000000
10:53:26,2,64,1950,138.95,80,0x0000000000000000
10:53:26,3,71,1927,140.59,87,0x0000000000000000
10:53:36,0,75,1897,150.43,91,0x0000000000000000
10:53:36,1,66,1942,130.93,81,0x0000000000000000
10:53:36,2,64,1950,134.58,80,0x0000000000000000
10:53:36,3,71,1927,135.82,87,0x0000000000000000
10:53:46,0,74,1897,149.61,91,0x0000000000000000
10:53:46,1,66,1942,134.53,81,0x0000000000000000
10:53:46,2,64,1950,138.64,80,0x0000000000000000
10:53:46,3,71,1927,140.13,87,0x0000000000000000
10:53:56,0,75,1897,150.22,91,0x0000000000000000
10:53:56,1,66,1942,130.76,81,0x0000000000000000
10:53:56,2,64,1950,134.37,80,0x0000000000000000
10:53:56,3,71,1927,135.81,86,0x0000000000000000
10:54:06,0,74,1897,148.94,91,0x0000000000000000
